TP53	activation	CDKN1A
TP53	effect	CDKN1A
CDKN1A	activation	CDK4
CDKN1A	effect	CDK4
AKT3	inhibition	CDKN1A
AKT1	activation	CDKN1A
AKT2	activation	CDKN1A
CDKN1A	activation	CASP3
CDKN1A	activation	MAP3K5
AKT3	effect	CDKN1A
AKT1	inhibition	CDKN1A
AKT1	effect	CDKN1A
IL3	activation	IL3RA
CXCL8	activation	CXCR1
CXCL8	activation	CXCR2
CXCL8	activation	CXCR6
CXCL8	activation	CCR9
CXCL8	activation	CCR1
CXCL8	activation	CCR3
CXCL8	activation	CCR4
CXCL8	activation	CCR5
CXCL8	activation	CCR6
CXCL8	activation	CCR7
CXCL8	activation	CCR8
CXCL8	activation	CX3CR1
CXCL8	activation	CCR10
CXCL8	activation	XCR1
CXCL8	activation	CXCR3
CXCL8	activation	CXCR5
CXCL8	activation	CCR2
CXCL8	activation	CXCR4
NFKB1	activation	CXCL8
RELA	activation	CXCL8
ARNT	activation	CDKN1A
CREBBP	activation	CDKN1A
EP300	activation	CDKN1A
HIF1A	activation	CDKN1A
FOXO6	activation	CDKN1A
FOXO1	inhibition	CDKN1A
FOXO1	effect	CDKN1A
FOXO3	activation	CDKN1A
FOXO3	effect	CDKN1A
FOXO4	activation	CDKN1A
FOXO4	effect	CDKN1A
CXCL8	activation	LPAR6
CXCL8	activation	AGTR1
CXCL8	activation	LPAR1
CXCL8	activation	F2R
CXCL8	activation	LPAR3
CXCL8	activation	LPAR4
CXCL8	activation	GRM1
CXCL8	activation	GRM2
CXCL8	activation	GRM3
CXCL8	activation	GRM4
CXCL8	activation	GRM5
CXCL8	activation	GRM6
CXCL8	activation	GRM7
CXCL8	activation	GRM8
CXCL8	activation	AVPR1A
CXCL8	activation	AVPR1B
CXCL8	activation	AVPR2
CXCL8	activation	LPAR5
CXCL8	activation	PTGFR
CXCL8	activation	LPAR2
C5	activation	C5AR1
TP53	inhibition	CDKN1A
CDKN1A	inhibition	FBXO5
CDKN1A	inhibition	CDK4
CDKN1A	inhibition	CDK6
CDKN1A	inhibition	CCND1
CDKN1A	inhibition	CCND2
CDKN1A	inhibition	CCND3
CDKN1A	inhibition	CDK2
CDKN1A	inhibition	CCNE1
CDKN1A	inhibition	CCNE2
CDKN1A	inhibition	CCNA2
CDKN1A	inhibition	CCNA1
SKP1	inhibition	CDKN1A
SKP1	effect	CDKN1A
CUL1	inhibition	CDKN1A
CUL1	effect	CDKN1A
RBX1	inhibition	CDKN1A
RBX1	effect	CDKN1A
SKP2	inhibition	CDKN1A
SKP2	effect	CDKN1A
SMAD4	activation	CDKN1A
SMAD2	activation	CDKN1A
SMAD3	activation	CDKN1A
AKT3	activation	CDKN1A
CDKN1A	effect	CDK6
CDKN1A	effect	CCND1
CDKN1A	effect	CCND2
CDKN1A	activation	CCNE1
CDKN1A	activation	CCNE2
LAMC3	activation	ITGA4
CHAD	activation	ITGA4
COL1A1	activation	ITGA4
COL1A2	activation	ITGA4
COL2A1	activation	ITGA4
COL4A1	activation	ITGA4
COL4A2	activation	ITGA4
COL4A3	activation	ITGA4
COL4A4	activation	ITGA4
COL4A5	activation	ITGA4
COL4A6	activation	ITGA4
COL6A1	activation	ITGA4
COL6A2	activation	ITGA4
COL6A3	activation	ITGA4
COL9A1	activation	ITGA4
COL9A2	activation	ITGA4
COL9A3	activation	ITGA4
COMP	activation	ITGA4
COL6A6	activation	ITGA4
LAMB4	activation	ITGA4
FN1	activation	ITGA4
COL6A5	activation	ITGA4
LAMA1	activation	ITGA4
TNC	activation	ITGA4
IBSP	activation	ITGA4
LAMA2	activation	ITGA4
LAMA3	activation	ITGA4
LAMA4	activation	ITGA4
LAMA5	activation	ITGA4
LAMB1	activation	ITGA4
LAMB2	activation	ITGA4
LAMB3	activation	ITGA4
LAMC1	activation	ITGA4
LAMC2	activation	ITGA4
RELN	activation	ITGA4
TNN	activation	ITGA4
SPP1	activation	ITGA4
THBS1	activation	ITGA4
THBS2	activation	ITGA4
THBS3	activation	ITGA4
THBS4	activation	ITGA4
TNR	activation	ITGA4
TNXB	activation	ITGA4
VTN	activation	ITGA4
VWF	activation	ITGA4
CSF3	activation	IL3RA
CSH1	activation	IL3RA
CSH2	activation	IL3RA
EPO	activation	IL3RA
GH1	activation	IL3RA
GH2	activation	IL3RA
IFNA1	activation	IL3RA
IFNA2	activation	IL3RA
IFNA4	activation	IL3RA
IFNA5	activation	IL3RA
IFNA6	activation	IL3RA
IFNA7	activation	IL3RA
IFNA8	activation	IL3RA
IFNA10	activation	IL3RA
IFNA13	activation	IL3RA
IFNA14	activation	IL3RA
IFNA16	activation	IL3RA
IFNA17	activation	IL3RA
IFNA21	activation	IL3RA
IFNB1	activation	IL3RA
IL2	activation	IL3RA
IL4	activation	IL3RA
IL6	activation	IL3RA
IL7	activation	IL3RA
OSM	activation	IL3RA
PRL	activation	IL3RA
IL3RA	activation	HRAS
IL3RA	activation	KRAS
IL3RA	activation	NRAS
IL3RA	activation	PIK3CA
IL3RA	activation	PIK3CB
IL3RA	activation	PIK3CD
IL3RA	activation	PIK3R1
IL3RA	activation	PIK3R2
IL3RA	activation	PIK3R3
CDKN1A	effect	CDK2
CDKN1A	effect	CCNA2
CDKN1A	effect	CCNA1
CDKN1A	effect	CCNE1
CDKN1A	effect	CCNE2
TNFRSF11A	activation	FCGR3A
FCGR3A	activation	SYK
PARVA	activation	ITGA4
PARVG	activation	ITGA4
VASP	effect	ITGA4
TLN1	inhibition	ITGA4
TLN1	effect	ITGA4
TLN2	inhibition	ITGA4
TLN2	effect	ITGA4
ACTN4	inhibition	ITGA4
ACTN4	effect	ITGA4
ACTN1	activation	ITGA4
ACTN1	effect	ITGA4
PXN	effect	ITGA4
HLA-DPA1	activation	CD4
HLA-DPB1	activation	CD4
HLA-DQA1	activation	CD4
HLA-DQB1	activation	CD4
HLA-DRA	activation	CD4
HLA-DRB1	activation	CD4
ITGA4	activation	VCAM1
SRC	activation	C5AR1
PADI4	activation	PADI4
C5AR1	activation	SYK
CD14	activation	TLR4
IRF5	activation	CXCL8
FOS	activation	CXCL8
JUN	activation	CXCL8
ISG15	activation	RIGI
STAT1	inhibition	CDKN1A
STAT3	activation	CDKN1A
STAT3	effect	CDKN1A
STAT5A	activation	CDKN1A
STAT5B	activation	CDKN1A
STAT6	activation	CDKN1A
STAT4	activation	CDKN1A
STAT2	activation	CDKN1A
IL3RA	inhibition	STAT5A
IL3RA	inhibition	STAT5B
CSF2	activation	IL3RA
IL5	activation	IL3RA
CD247	activation	FCGR3A
FCER1G	activation	FCGR3A
NFKB1	activation	S100A8
RELA	activation	S100A8
NFKB1	activation	S100A9
RELA	activation	S100A9
FOSB	activation	CXCL8
JUND	activation	CXCL8
FOSL1	activation	CXCL8
FOS	activation	S100A8
FOSB	activation	S100A8
JUN	activation	S100A8
JUND	activation	S100A8
FOSL1	activation	S100A8
FOS	activation	S100A9
FOSB	activation	S100A9
JUN	activation	S100A9
JUND	activation	S100A9
FOSL1	activation	S100A9
CEBPB	activation	CXCL8
CEBPB	activation	S100A8
CEBPB	activation	S100A9
HLA-DPA1	activation	CD247
HLA-DPB1	activation	CD247
HLA-DQA1	activation	CD247
HLA-DQB1	activation	CD247
HLA-DRA	activation	CD247
HLA-DRB1	activation	CD247
PTPRC	activation	LCK
PTPRC	activation	FYN
FCGR3A	activation	CRK
FCGR3A	activation	CRKL
HCK	activation	FCGR3A
HCK	effect	FCGR3A
LYN	activation	FCGR3A
LYN	effect	FCGR3A
PTPRC	activation	HCK
PTPRC	activation	LYN
RAP1A	activation	ITGA4
RAP1B	activation	ITGA4
RASSF5	activation	ITGA4
MAPK3	activation	CDKN1A
CREB3	activation	CDKN1A
CREB3	effect	CDKN1A
CREB1	activation	CDKN1A
CREB1	effect	CDKN1A
ATF2	activation	CDKN1A
ATF2	effect	CDKN1A
ATF6B	activation	CDKN1A
ATF6B	effect	CDKN1A
CREB3L4	activation	CDKN1A
CREB3L4	effect	CDKN1A
ATF4	activation	CDKN1A
ATF4	effect	CDKN1A
CREB3L2	activation	CDKN1A
CREB3L2	effect	CDKN1A
CREB3L3	activation	CDKN1A
CREB3L3	effect	CDKN1A
CREB3L1	activation	CDKN1A
CREB3L1	effect	CDKN1A
CREB5	activation	CDKN1A
CREB5	effect	CDKN1A
CD14	effect	TLR4
NFKB1	effect	CXCL8
C5AR1	activation	NFKB1
C5AR1	activation	RELA
MAPK14	effect	CXCL8
MAPK11	activation	CXCL8
MAPK11	effect	CXCL8
MAPK13	activation	CXCL8
MAPK12	activation	CXCL8
JUN	inhibition	CXCL8
LOC102724594	activation	CXCL8
U2AF1L4	activation	CXCL8
U2AF1	activation	CXCL8
H3C14	activation	CXCL8
H3-3A	activation	CXCL8
H3-3B	activation	CXCL8
H3C15	activation	CXCL8
H3-5	activation	CXCL8
H3C13	activation	CXCL8
H3-4	activation	CXCL8
H3C1	activation	CXCL8
H3C4	activation	CXCL8
H3C3	activation	CXCL8
H3C6	activation	CXCL8
H3C11	activation	CXCL8
H3C8	activation	CXCL8
H3C12	activation	CXCL8
H3C10	activation	CXCL8
H3C2	activation	CXCL8
H3C7	activation	CXCL8
CBX3	activation	CXCL8
CD14	activation	LY96
CD14	activation	TLR2
MYD88	activation	CXCL8
ITGA4	activation	SRC
ITGA4	effect	SRC
ITGA4	activation	PTK2B
ITGA4	effect	PTK2B
ITGA4	activation	PTK2
ITGA4	effect	PTK2
ITGA4	activation	FYB1
ITGA4	effect	FYB1
ITGA4	activation	SKAP2
ITGA4	effect	SKAP2
ITGA4	activation	RHOG
ITGA4	effect	RHOG
FCGR3A	inhibition	PRKCB
STAT1	inhibition	HLA-DPA1
STAT1	effect	HLA-DPA1
STAT1	inhibition	HLA-DPB1
STAT1	effect	HLA-DPB1
STAT1	inhibition	HLA-DQA1
STAT1	effect	HLA-DQA1
STAT1	inhibition	HLA-DQB1
STAT1	inhibition	HLA-DRA
STAT1	activation	HLA-DRB1
JUN	effect	CXCL8
CIITA	activation	HLA-DPA1
CIITA	activation	HLA-DPB1
CIITA	activation	HLA-DQA1
CIITA	effect	HLA-DQA1
CIITA	activation	HLA-DQB1
CIITA	effect	HLA-DQB1
CIITA	inhibition	HLA-DRA
CIITA	effect	HLA-DRA
CIITA	inhibition	HLA-DRB1
CIITA	effect	HLA-DRB1
CD14	activation	NFKB1
CD14	activation	RELA
LOC102723407	activation	FCAR
LOC102723407	activation	FCGR3A
RFX5	activation	HLA-DPA1
RFX5	activation	HLA-DPB1
RFX5	activation	HLA-DQA1
RFX5	activation	HLA-DQB1
RFX5	activation	HLA-DRA
RFX5	activation	HLA-DRB1
RFX5	activation	CD74
RFXAP	activation	HLA-DPA1
RFXAP	activation	HLA-DPB1
RFXAP	activation	HLA-DQA1
RFXAP	activation	HLA-DQB1
RFXAP	activation	HLA-DRA
RFXAP	activation	HLA-DRB1
RFXAP	activation	CD74
RFXANK	activation	HLA-DPA1
RFXANK	inhibition	HLA-DPB1
RFXANK	effect	HLA-DPB1
RFXANK	inhibition	HLA-DQA1
RFXANK	effect	HLA-DQA1
RFXANK	activation	HLA-DRA
RFXANK	activation	HLA-DRB1
RFXANK	activation	CD74
CREB1	activation	HLA-DPA1
CREB1	activation	HLA-DPB1
CREB1	inhibition	HLA-DQA1
CREB1	activation	HLA-DQB1
CREB1	activation	HLA-DRA
CREB1	activation	HLA-DRB1
CREB1	activation	CD74
NFYA	activation	HLA-DPA1
NFYA	activation	HLA-DPB1
NFYA	activation	HLA-DQA1
NFYA	activation	HLA-DQB1
NFYA	activation	HLA-DRA
NFYA	activation	HLA-DRB1
NFYA	activation	CD74
NFYB	activation	HLA-DPA1
NFYB	activation	HLA-DPB1
NFYB	activation	HLA-DQA1
NFYB	activation	HLA-DQB1
NFYB	activation	HLA-DRA
NFYB	activation	HLA-DRB1
NFYB	activation	CD74
NFYC	activation	HLA-DPA1
NFYC	activation	HLA-DPB1
NFYC	activation	HLA-DQA1
NFYC	activation	HLA-DQB1
NFYC	activation	HLA-DRA
NFYC	activation	HLA-DRB1
NFYC	activation	CD74
IRF9	activation	MX1
AKT2	inhibition	CDKN1A
AKT2	effect	CDKN1A
CREB3	activation	CXCL8
CREB1	activation	CXCL8
ATF2	activation	CXCL8
ATF6B	activation	CXCL8
CREB3L4	activation	CXCL8
ATF4	activation	CXCL8
CREB3L2	activation	CXCL8
CREB3L3	activation	CXCL8
CREB3L1	activation	CXCL8
CREB5	activation	CXCL8
NFATC1	activation	CXCL8
NFATC2	activation	CXCL8
NFATC3	activation	CXCL8
NFATC4	activation	CXCL8
IRF9	effect	MX1
CIITA	activation	HLA-DRA
CIITA	activation	HLA-DRB1
CDKN1A	activation	CDK2
COL4A5	inhibition	ITGA4
COL4A6	inhibition	ITGA4
COL6A1	inhibition	ITGA4
COL6A2	inhibition	ITGA4
COL6A3	inhibition	ITGA4
COL9A1	inhibition	ITGA4
COL9A2	effect	ITGA4
STAT2	activation	MX1
STAT2	activation	ISG15
STAT1	activation	MX1
STAT1	activation	ISG15
FOXO1	activation	CDKN1A
CDKN1A	activation	CCNA2
CDKN1A	activation	CCNA1
CDKN1A	activation	CDK6
IRF9	activation	ISG15
C5AR1	activation	SELP
C5AR1	activation	VWF
MYC	activation	CXCL8
ETS1	activation	CXCL8
IFNG	activation	IL3RA
IL12A	activation	IL3RA
IL12B	activation	IL3RA
IL13	activation	IL3RA
IL15	activation	IL3RA
IL23A	activation	IL3RA
IL3RA	activation	JAK1
IL3RA	activation	JAK2
IL3RA	activation	JAK3
MAPK1	activation	CDKN1A
TFAP4	inhibition	CDKN1A
MIR20A	inhibition	CDKN1A
MIR106B	inhibition	CDKN1A
AHR	activation	CYP1B1
ARNT	activation	CYP1B1
CDKN1A	activation	CCND1
SPI1	activation	CD14
HES1	activation	CDKN1A
HES5	activation	CDKN1A
HEY1	activation	CDKN1A
HEY2	activation	CDKN1A
HEYL	activation	CDKN1A
ITGA4	activation	ACTB
ITGA4	activation	ACTG1
